priority_rank,sku_id,category,product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,stockout_rate_pct,available_inventory_value_rupees,priority_score
479,2417,Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,595.0,0,1,1000,False,11.6,595.0,40
480,2029,Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,595.0,0,1,1000,False,11.6,595.0,40
481,1641,Packaged Food,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,595.0,0,1,1000,False,11.6,595.0,40
482,108,Cooking Essentials,Amul Pure Ghee (Pouch),505.0,499.0,1,2,1000,False,12.45,998.0,40
483,622,Munchies,Amul Pure Ghee (Pouch),505.0,499.0,1,2,1000,False,12.45,998.0,40
484,2590,"Meats, Fish & Eggs",TGFC Basa Fillets,329.0,247.0,24,1,500,False,19.05,247.0,40
485,2561,"Meats, Fish & Eggs",Godrej Yummiez Chicken Nuggets,325.0,293.0,9,1,500,False,19.05,293.0,40
486,2556,"Meats, Fish & Eggs",TGFC Bombay Duck Whole Cleaned,319.0,274.0,14,1,500,False,19.05,274.0,40
487,2558,"Meats, Fish & Eggs",Godrej Real Good Chicken Drumstick,265.0,239.0,9,2,500,False,19.05,478.0,40
488,2572,"Meats, Fish & Eggs",TGFC Chicken Boneless Fresh Whole,261.0,222.0,14,1,500,False,19.05,222.0,40
489,2550,"Meats, Fish & Eggs",TGFC Chicken Curry Cut Fresh,249.0,186.0,25,1,500,False,19.05,186.0,40
490,2553,"Meats, Fish & Eggs",Fresh Chicken Boneless Cubes (Halal),215.0,204.0,5,1,500,False,19.05,204.0,40
491,2560,"Meats, Fish & Eggs",Godrej Real Good Chicken Marinated Lollipop,200.0,180.0,10,2,580,False,19.05,360.0,40
492,2582,"Meats, Fish & Eggs",Godrej Real Good Chicken Lollypop,175.0,158.0,9,1,580,False,19.05,158.0,40
493,2639,Biscuits,Britannia Toastea Premium Bake Rusk,110.0,94.0,14,1,700,False,28.57,94.0,40
494,2629,Biscuits,Britannia Bourbon Biscuit Buy 4 Get 1 Free,80.0,72.0,10,2,500,False,28.57,144.0,40
495,2392,Chocolates & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants,620.0,620.0,0,1,400,False,11.6,620.0,35
496,2004,Ice Cream & Desserts,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants,620.0,620.0,0,1,400,False,11.6,620.0,35
497,3195,Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,620.0,0,1,172,False,6.14,620.0,35
498,3315,Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,620.0,0,1,172,False,6.14,620.0,35
499,1616,Packaged Food,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants,620.0,620.0,0,1,400,False,11.6,620.0,35
500,2851,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,620.0,0,1,172,False,6.14,620.0,35
501,2971,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,620.0,0,1,172,False,6.14,620.0,35
502,2492,Chocolates & Candies,Pediasure Premium Chocolate Powdered Health Drink,610.0,610.0,0,2,400,False,11.6,1220.0,35
503,2104,Ice Cream & Desserts,Pediasure Premium Chocolate Powdered Health Drink,610.0,610.0,0,2,400,False,11.6,1220.0,35
504,1716,Packaged Food,Pediasure Premium Chocolate Powdered Health Drink,610.0,610.0,0,2,400,False,11.6,1220.0,35
505,3711,Health & Hygiene,Whisper Ultra Soft XL+ Sanitary Pads,555.0,555.0,0,1,60,False,13.4,555.0,35
506,3399,Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,555.0,555.0,0,1,60,False,6.14,555.0,35
507,3055,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,555.0,555.0,0,1,60,False,6.14,555.0,35
508,2586,"Meats, Fish & Eggs",Fresh Mutton Curry Cut Cubes (Halal),465.0,442.0,4,1,500,False,19.05,442.0,35
509,1295,Beverages,Amul Cheese Slices,360.0,359.0,0,1,750,False,21.71,359.0,35
510,1166,"Dairy, Bread & Batter",Amul Cheese Slices,360.0,359.0,0,1,750,False,21.71,359.0,35
511,2579,"Meats, Fish & Eggs",TGFC Catla Bengali Cut,290.0,204.0,29,1,500,False,19.05,204.0,35
512,2566,"Meats, Fish & Eggs",TGFC Tilapia Curry Cut,259.0,147.0,43,1,500,False,19.05,147.0,35
513,2581,"Meats, Fish & Eggs",TGFC Rohu Bengali Cut,249.0,179.0,28,1,500,False,19.05,179.0,35
514,2568,"Meats, Fish & Eggs",Godrej Real Good Marinated Hot & Grill Chicken,245.0,221.0,9,2,450,False,19.05,442.0,35
515,2588,"Meats, Fish & Eggs",Godrej Real Good Chicken Legs,210.0,189.0,10,1,116,False,19.05,189.0,35
516,2573,"Meats, Fish & Eggs",Zorabian Chicken Smoked Ham,205.0,194.0,5,1,250,False,19.05,194.0,35
517,1333,Beverages,Funfoods Peanut Butter Crunchy,169.0,156.0,7,1,400,False,21.71,156.0,35
518,1204,"Dairy, Bread & Batter",Funfoods Peanut Butter Crunchy,169.0,156.0,7,1,400,False,21.71,156.0,35
519,2564,"Meats, Fish & Eggs",Fresh Chicken Whole Leg - Skinless (Halal),165.0,157.0,4,1,500,False,19.05,157.0,35
520,2557,"Meats, Fish & Eggs",Zorabian Pre Cut Chicken Skinless (Half),165.0,165.0,0,1,500,False,19.05,165.0,35
521,2680,Biscuits,Orion Choco Pie - Chocolate Coated Soft Biscuit,150.0,112.0,25,2,336,False,28.57,224.0,35
522,2656,Biscuits,Lotte Choco Pie,140.0,131.0,6,2,336,False,28.57,262.0,35
523,1289,Beverages,Amul Delicious Fat Spread - Cholesterol Free,88.0,86.0,2,2,500,False,21.71,172.0,35
524,1160,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,88.0,86.0,2,2,500,False,21.71,172.0,35
525,2583,"Meats, Fish & Eggs",Godrej Real Good Chicken Liver Sealed,75.0,68.0,9,1,200,False,19.05,68.0,35
526,2647,Biscuits,Cadbury Oreo Dipped Biscuit,70.0,63.0,10,1,150,False,28.57,63.0,35
527,2661,Biscuits,The Bake Shop Methi Khari Simply Delicious,65.0,61.0,6,2,200,False,28.57,122.0,35
528,2684,Biscuits,The Bake Shop Whole Wheat Bread Sticks,60.0,56.0,6,1,100,False,28.57,56.0,35
529,2675,Biscuits,The Bake Shop Whole Wheat Multigrain Toast (Rusk),60.0,56.0,6,2,200,False,28.57,112.0,35
530,2683,Biscuits,Open Secret White Choco Tiffin Pack,35.0,27.0,22,1,25,False,28.57,27.0,35
531,2628,Biscuits,Sunfeast Marie Light,23.0,20.0,13,1,200,False,28.57,20.0,35
532,2641,Biscuits,Britannia Treat Croissant Vanilla Creme Roll,20.0,18.0,10,2,47,False,28.57,36.0,35
533,409,Cooking Essentials,Saffola 100% Pure Honey,475.0,437.0,8,2,1000,False,12.45,874.0,30
534,923,Munchies,Saffola 100% Pure Honey,475.0,437.0,8,2,1000,False,12.45,874.0,30
535,2319,Chocolates & Candies,Kellogg's Corn Flakes,425.0,383.0,9,1,1000,False,11.6,383.0,30
536,1931,Ice Cream & Desserts,Kellogg's Corn Flakes,425.0,383.0,9,1,1000,False,11.6,383.0,30
537,1543,Packaged Food,Kellogg's Corn Flakes,425.0,383.0,9,1,1000,False,11.6,383.0,30
538,3718,Health & Hygiene,Kapiva Wild Tulsi Giloy Juice |,400.0,340.0,15,1,1000,False,13.4,340.0,30
539,2710,Biscuits,Danish Butter Cookies,350.0,350.0,0,1,400,False,28.57,350.0,30
540,2242,Chocolates & Candies,Godrej Yummiez Chicken Nuggets,325.0,293.0,9,1,500,False,11.6,293.0,30
541,252,Cooking Essentials,Godrej Yummiez Chicken Nuggets,325.0,293.0,9,1,500,False,12.45,293.0,30
542,1854,Ice Cream & Desserts,Godrej Yummiez Chicken Nuggets,325.0,293.0,9,1,500,False,11.6,293.0,30
543,766,Munchies,Godrej Yummiez Chicken Nuggets,325.0,293.0,9,1,500,False,12.45,293.0,30
544,1466,Packaged Food,Godrej Yummiez Chicken Nuggets,325.0,293.0,9,1,500,False,11.6,293.0,30
545,275,Cooking Essentials,RRO Primio Refined Groundnut Oil Pet Bottle,255.0,239.0,6,2,1000,False,12.45,478.0,30
546,789,Munchies,RRO Primio Refined Groundnut Oil Pet Bottle,255.0,239.0,6,2,1000,False,12.45,478.0,30
547,3670,Health & Hygiene,Durex Extra Ribbed Condoms,245.0,220.0,10,2,580,False,13.4,440.0,30
548,2591,"Meats, Fish & Eggs",Zorabian Chicken Legs Skinless,210.0,210.0,0,1,450,False,19.05,210.0,30
549,1308,Beverages,Epigamia Greek Yogurt - Natural,200.0,200.0,0,1,400,False,21.71,200.0,30
550,1179,"Dairy, Bread & Batter",Epigamia Greek Yogurt - Natural,200.0,200.0,0,1,400,False,21.71,200.0,30
551,3461,Home & Cleaning,Surf Excel Matic Top Load Detergent Powder,200.0,188.0,6,1,1000,False,9.84,188.0,30
552,2295,Chocolates & Candies,Saffola Veggie Twist Masala Oats,195.0,171.0,12,2,500,False,11.6,342.0,30
553,321,Cooking Essentials,Saffola Veggie Twist Masala Oats,195.0,171.0,12,2,500,False,12.45,342.0,30
554,1907,Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,195.0,171.0,12,2,500,False,11.6,342.0,30
555,835,Munchies,Saffola Veggie Twist Masala Oats,195.0,171.0,12,2,500,False,12.45,342.0,30
556,1519,Packaged Food,Saffola Veggie Twist Masala Oats,195.0,171.0,12,2,500,False,11.6,342.0,30
557,3450,Home & Cleaning,Vim Dishwash Liquid Gel Lemon,185.0,175.0,5,1,750,False,9.84,175.0,30
558,219,Cooking Essentials,TilSona Til Oil,180.0,162.0,10,2,500,False,12.45,324.0,30
559,733,Munchies,TilSona Til Oil,180.0,162.0,10,2,500,False,12.45,324.0,30
560,2306,Chocolates & Candies,Maggi Hot & Sweet - Tomato Chilli Sauce,170.0,153.0,10,1,1000,False,11.6,153.0,30
561,1918,Ice Cream & Desserts,Maggi Hot & Sweet - Tomato Chilli Sauce,170.0,153.0,10,1,1000,False,11.6,153.0,30
562,1530,Packaged Food,Maggi Hot & Sweet - Tomato Chilli Sauce,170.0,153.0,10,1,1000,False,11.6,153.0,30
563,1345,Beverages,Funfoods Peanut Butter Creamy,169.0,169.0,0,1,400,False,21.71,169.0,30
564,1216,"Dairy, Bread & Batter",Funfoods Peanut Butter Creamy,169.0,169.0,0,1,400,False,21.71,169.0,30
565,2286,Chocolates & Candies,Kissan Pineapple Jam,165.0,149.0,9,1,500,False,11.6,149.0,30
566,1898,Ice Cream & Desserts,Kissan Pineapple Jam,165.0,149.0,9,1,500,False,11.6,149.0,30
567,1510,Packaged Food,Kissan Pineapple Jam,165.0,149.0,9,1,500,False,11.6,149.0,30
568,1311,Beverages,The Laughing Cow Cheese Slices,155.0,155.0,0,2,200,False,21.71,310.0,30
569,1182,"Dairy, Bread & Batter",The Laughing Cow Cheese Slices,155.0,155.0,0,2,200,False,21.71,310.0,30
570,185,Cooking Essentials,24 Mantra Organic Peanuts,135.0,125.0,7,1,500,False,12.45,125.0,30
571,699,Munchies,24 Mantra Organic Peanuts,135.0,125.0,7,1,500,False,12.45,125.0,30
572,158,Cooking Essentials,Tata Sampann Unpolished Chana Dal,95.0,89.0,6,2,1000,False,12.45,178.0,30
573,672,Munchies,Tata Sampann Unpolished Chana Dal,95.0,89.0,6,2,1000,False,12.45,178.0,30
574,1297,Beverages,Amul Cheese Sauce Mexican Salsa,75.0,72.0,4,1,200,False,21.71,72.0,30
575,193,Cooking Essentials,24 Mantra Organic Red Poha,75.0,69.0,8,1,500,False,12.45,69.0,30
576,1168,"Dairy, Bread & Batter",Amul Cheese Sauce Mexican Salsa,75.0,72.0,4,1,200,False,21.71,72.0,30
577,707,Munchies,24 Mantra Organic Red Poha,75.0,69.0,8,1,500,False,12.45,69.0,30
578,2701,Biscuits,Parle Hide & Seek Choco Rolls,60.0,60.0,0,1,120,False,28.57,60.0,30
579,2708,Biscuits,Sunfeast Farmlite 5 Seed Digestive,60.0,60.0,0,2,250,False,28.57,120.0,30
580,2612,Biscuits,Britannia Good Day Pista Badam,45.0,44.0,2,1,200,False,28.57,44.0,30
581,2610,Biscuits,Britannia Nutri Choice Digestive Biscuit,45.0,45.0,0,1,200,False,28.57,45.0,30
582,2620,Biscuits,Dukes Waffy Strawberry Wafers,45.0,22.0,51,2,60,False,28.57,44.0,30
583,2696,Biscuits,McVitie's Oat Cookies,45.0,45.0,0,2,120,False,28.57,90.0,30
584,1294,Beverages,The Bake Shop Foot Long,40.0,40.0,0,1,200,False,21.71,40.0,30
585,1165,"Dairy, Bread & Batter",The Bake Shop Foot Long,40.0,40.0,0,1,200,False,21.71,40.0,30
586,1284,Beverages,The Bake Shop Pizza Base,30.0,30.0,0,1,150,False,21.71,30.0,30
587,1273,Beverages,The Bake Shop Premium White Sandwich Bread,30.0,30.0,0,1,400,False,21.71,30.0,30
588,2666,Biscuits,Parle Hide & Seek Choco Rolls,30.0,30.0,0,1,75,False,28.57,30.0,30
589,2636,Biscuits,Parle Hide & Seek Cookies With Added Almonds,30.0,29.0,3,1,100,False,28.57,29.0,30
590,1155,"Dairy, Bread & Batter",The Bake Shop Pizza Base,30.0,30.0,0,1,150,False,21.71,30.0,30
591,1144,"Dairy, Bread & Batter",The Bake Shop Premium White Sandwich Bread,30.0,30.0,0,1,400,False,21.71,30.0,30
592,2623,Biscuits,Bauli Moonfils Choco Veg Puff Roll,15.0,15.0,0,2,45,False,28.57,30.0,30
593,3599,Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,499.0,499.0,0,1,2000,False,9.84,499.0,25
594,3266,Paan Corner,Comfy Baby Pants XL 12-17 kg,429.0,364.0,15,1,24,False,6.14,364.0,25
595,2922,Personal Care,Comfy Baby Pants XL 12-17 kg,429.0,364.0,15,1,24,False,6.14,364.0,25
596,2408,Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,410.0,410.0,0,1,1200,False,11.6,410.0,25
597,2020,Ice Cream & Desserts,Whiskas Adult Pocket Tuna Cat Food,410.0,410.0,0,1,1200,False,11.6,410.0,25
598,1632,Packaged Food,Whiskas Adult Pocket Tuna Cat Food,410.0,410.0,0,1,1200,False,11.6,410.0,25
599,163,Cooking Essentials,Borges Extra Virgin Olive Oil,400.0,299.0,25,1,250,False,12.45,299.0,25
600,677,Munchies,Borges Extra Virgin Olive Oil,400.0,299.0,25,1,250,False,12.45,299.0,25
601,3292,Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349.0,314.0,10,1,100,False,6.14,314.0,25
602,2948,Personal Care,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349.0,314.0,10,1,100,False,6.14,314.0,25
603,2291,Chocolates & Candies,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,294.0,10,1,450,False,11.6,294.0,25
604,370,Cooking Essentials,Dabur 100% Pure Honey,330.0,297.0,10,1,400,False,12.45,297.0,25
605,1903,Ice Cream & Desserts,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,294.0,10,1,450,False,11.6,294.0,25
606,884,Munchies,Dabur 100% Pure Honey,330.0,297.0,10,1,400,False,12.45,297.0,25
607,1515,Packaged Food,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,294.0,10,1,450,False,11.6,294.0,25
608,543,Cooking Essentials,Figaro Pure Olive Oil,325.0,299.0,8,1,200,False,12.45,299.0,25
609,1057,Munchies,Figaro Pure Olive Oil,325.0,299.0,8,1,200,False,12.45,299.0,25
610,3325,Paan Corner,Nivea Soft Moisturizing Cream,310.0,272.0,12,1,200,False,6.14,272.0,25
611,2981,Personal Care,Nivea Soft Moisturizing Cream,310.0,272.0,12,1,200,False,6.14,272.0,25
612,3385,Paan Corner,Himalaya Baby Lotion,300.0,264.0,12,1,400,False,6.14,264.0,25
613,3041,Personal Care,Himalaya Baby Lotion,300.0,264.0,12,1,400,False,6.14,264.0,25
614,3582,Home & Cleaning,Ambi Pur Car Freshener Gel - Relaxing Lavender,299.0,269.0,10,2,75,False,9.84,538.0,25
615,3406,Paan Corner,Dove Dryness Care Shampoo,268.0,252.0,5,1,340,False,6.14,252.0,25
616,3062,Personal Care,Dove Dryness Care Shampoo,268.0,252.0,5,1,340,False,6.14,252.0,25
617,3393,Paan Corner,Himalaya Anti Dandruff Shampoo,260.0,213.0,18,1,400,False,6.14,213.0,25
618,3049,Personal Care,Himalaya Anti Dandruff Shampoo,260.0,213.0,18,1,400,False,6.14,213.0,25
619,3320,Paan Corner,Pantene Hair Fall Control Shampoo,240.0,221.0,7,2,340,False,6.14,442.0,25
620,2976,Personal Care,Pantene Hair Fall Control Shampoo,240.0,221.0,7,2,340,False,6.14,442.0,25
621,227,Cooking Essentials,Hershey's Caramel Syrup,230.0,230.0,0,1,623,False,12.45,230.0,25
622,741,Munchies,Hershey's Caramel Syrup,230.0,230.0,0,1,623,False,12.45,230.0,25
623,3288,Paan Corner,Himalaya Anti-Hair Fall Shampoo,230.0,188.0,18,1,400,False,6.14,188.0,25
624,2944,Personal Care,Himalaya Anti-Hair Fall Shampoo,230.0,188.0,18,1,400,False,6.14,188.0,25
625,2188,Chocolates & Candies,Ferrero Nutella Hazelnut Spread,220.0,207.0,5,2,180,False,11.6,414.0,25
626,1800,Ice Cream & Desserts,Ferrero Nutella Hazelnut Spread,220.0,207.0,5,2,180,False,11.6,414.0,25
627,1412,Packaged Food,Ferrero Nutella Hazelnut Spread,220.0,207.0,5,2,180,False,11.6,414.0,25
628,153,Cooking Essentials,Fortune Soya Health Refined Soybean Oil,210.0,206.0,1,2,1000,False,12.45,412.0,25
629,3514,Home & Cleaning,Vanish All in One Powder Detergent Booster,210.0,189.0,10,2,400,False,9.84,378.0,25
630,667,Munchies,Fortune Soya Health Refined Soybean Oil,210.0,206.0,1,2,1000,False,12.45,412.0,25
631,3383,Paan Corner,TRESemme Smooth And Shine Conditioner,210.0,182.0,13,1,190,False,6.14,182.0,25
632,3039,Personal Care,TRESemme Smooth And Shine Conditioner,210.0,182.0,13,1,190,False,6.14,182.0,25
633,2285,Chocolates & Candies,Zorabian Chicken Smoked Ham,205.0,194.0,5,1,250,False,11.6,194.0,25
634,319,Cooking Essentials,Zorabian Chicken Smoked Ham,205.0,194.0,5,1,250,False,12.45,194.0,25
635,3715,Health & Hygiene,Organic India Brahmi Bottle,205.0,164.0,20,1,60,False,13.4,164.0,25
636,1897,Ice Cream & Desserts,Zorabian Chicken Smoked Ham,205.0,194.0,5,1,250,False,11.6,194.0,25
637,833,Munchies,Zorabian Chicken Smoked Ham,205.0,194.0,5,1,250,False,12.45,194.0,25
638,1509,Packaged Food,Zorabian Chicken Smoked Ham,205.0,194.0,5,1,250,False,11.6,194.0,25
639,2298,Chocolates & Candies,Wingreens Farms Chipotle Dip,200.0,150.0,25,1,180,False,11.6,150.0,25
640,523,Cooking Essentials,MTR Vada Breakfast,200.0,200.0,0,1,500,False,12.45,200.0,25
641,1910,Ice Cream & Desserts,Wingreens Farms Chipotle Dip,200.0,150.0,25,1,180,False,11.6,150.0,25
642,1037,Munchies,MTR Vada Breakfast,200.0,200.0,0,1,500,False,12.45,200.0,25
643,3411,Paan Corner,Himalaya Baby Nourishing Massage Oil,200.0,160.0,20,2,200,False,6.14,320.0,25
644,1522,Packaged Food,Wingreens Farms Chipotle Dip,200.0,150.0,25,1,180,False,11.6,150.0,25
645,3067,Personal Care,Himalaya Baby Nourishing Massage Oil,200.0,160.0,20,2,200,False,6.14,320.0,25
646,3201,Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199.0,159.0,20,2,150,False,6.14,318.0,25
647,3135,Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,199.0,159.0,20,2,250,False,6.14,318.0,25
648,2857,Personal Care,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199.0,159.0,20,2,150,False,6.14,318.0,25
649,2791,Personal Care,Palmolive Aroma Absolute Relax Shower Gel,199.0,159.0,20,2,250,False,6.14,318.0,25
650,3445,Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",189.0,179.0,5,2,425,False,9.84,358.0,25
651,3336,Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,180.0,163.0,9,2,100,False,6.14,326.0,25
652,3350,Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,180.0,180.0,0,2,625,False,6.14,360.0,25
653,2992,Personal Care,Himalaya Men Pimple Clear Neem Face Wash,180.0,163.0,9,2,100,False,6.14,326.0,25
654,3006,Personal Care,Santoor Almond Soft With Sandal & Almond Milk,180.0,180.0,0,2,625,False,6.14,360.0,25
655,2370,Chocolates & Candies,Funfoods Peanut Butter Crunchy,169.0,156.0,7,1,400,False,11.6,156.0,25
656,1982,Ice Cream & Desserts,Funfoods Peanut Butter Crunchy,169.0,156.0,7,1,400,False,11.6,156.0,25
657,1594,Packaged Food,Funfoods Peanut Butter Crunchy,169.0,156.0,7,1,400,False,11.6,156.0,25
658,283,Cooking Essentials,On1y Pepper Grinder,159.0,144.0,9,1,50,False,12.45,144.0,25
659,797,Munchies,On1y Pepper Grinder,159.0,144.0,9,1,50,False,12.45,144.0,25
660,3463,Home & Cleaning,Eveready 1012 Carbon Zinc AAA Battery,150.0,143.0,4,2,580,False,9.84,286.0,25
661,3503,Home & Cleaning,Godrej Aer Spray Fresh Lush Green,150.0,126.0,16,2,240,False,9.84,252.0,25
662,3578,Home & Cleaning,Odonil Room Air Freshener Spray - Lavender Mist,150.0,132.0,12,1,137,False,9.84,132.0,25
663,3468,Home & Cleaning,Uno Playing Card Game,149.0,135.0,9,2,58,False,9.84,270.0,25
664,3651,Health & Hygiene,Vicks VapoRub,145.0,129.0,11,2,50,False,13.4,258.0,25
665,2419,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,140.0,133.0,5,1,290,False,11.6,133.0,25
666,2031,Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,140.0,133.0,5,1,290,False,11.6,133.0,25
667,3144,Paan Corner,Himalaya Anti Dandruff Shampoo,140.0,128.0,8,2,200,False,6.14,256.0,25
668,3273,Paan Corner,Himalaya Anti Dandruff Shampoo,140.0,126.0,10,1,200,False,6.14,126.0,25
669,1643,Packaged Food,Kellogg's Special K Original Corn Flakes,140.0,133.0,5,1,290,False,11.6,133.0,25
670,2800,Personal Care,Himalaya Anti Dandruff Shampoo,140.0,128.0,8,2,200,False,6.14,256.0,25
671,2929,Personal Care,Himalaya Anti Dandruff Shampoo,140.0,126.0,10,1,200,False,6.14,126.0,25
672,2365,Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,135.0,122.0,9,2,300,False,11.6,244.0,25
673,204,Cooking Essentials,24 Mantra Organic Green Moong Dal - Split,135.0,135.0,0,2,500,False,12.45,270.0,25
674,3507,Home & Cleaning,Kiwi Dranex Drain Cleaner,135.0,122.0,9,1,348,False,9.84,122.0,25
675,1977,Ice Cream & Desserts,MTR Ready To Eat Paneer Butter Masala,135.0,122.0,9,2,300,False,11.6,244.0,25
676,718,Munchies,24 Mantra Organic Green Moong Dal - Split,135.0,135.0,0,2,500,False,12.45,270.0,25
677,1589,Packaged Food,MTR Ready To Eat Paneer Butter Masala,135.0,122.0,9,2,300,False,11.6,244.0,25
678,3683,Health & Hygiene,Dabur Hajmola Maha Candy - Aam+Imli,130.0,123.0,5,1,130,False,13.4,123.0,25
679,3143,Paan Corner,Clean & Clear Pimple Clearing Face Wash,130.0,117.0,10,2,80,False,6.14,234.0,25
680,3241,Paan Corner,Himalaya Anti Hair Fall Shampoo,130.0,114.0,12,2,200,False,6.14,228.0,25
681,3327,Paan Corner,Neutrogena Deep Clean Foaming Cleanser,130.0,115.0,11,2,50,False,6.14,230.0,25
682,3122,Paan Corner,Nycil Germ Expert Cool Herbal Talc,130.0,119.0,8,1,150,False,6.14,119.0,25
683,2799,Personal Care,Clean & Clear Pimple Clearing Face Wash,130.0,117.0,10,2,80,False,6.14,234.0,25
684,2897,Personal Care,Himalaya Anti Hair Fall Shampoo,130.0,114.0,12,2,200,False,6.14,228.0,25
685,2983,Personal Care,Neutrogena Deep Clean Foaming Cleanser,130.0,115.0,11,2,50,False,6.14,230.0,25
686,2778,Personal Care,Nycil Germ Expert Cool Herbal Talc,130.0,119.0,8,1,150,False,6.14,119.0,25
687,2166,Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,125.0,118.0,5,1,420,False,11.6,118.0,25
688,1778,Ice Cream & Desserts,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,125.0,118.0,5,1,420,False,11.6,118.0,25
689,1390,Packaged Food,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,125.0,118.0,5,1,420,False,11.6,118.0,25
690,2176,Chocolates & Candies,McCain French Fries,120.0,114.0,5,1,420,False,11.6,114.0,25
691,2355,Chocolates & Candies,Mother's Recipe Lime Pickle,120.0,114.0,5,1,400,False,11.6,114.0,25
692,1788,Ice Cream & Desserts,McCain French Fries,120.0,114.0,5,1,420,False,11.6,114.0,25
693,1967,Ice Cream & Desserts,Mother's Recipe Lime Pickle,120.0,114.0,5,1,400,False,11.6,114.0,25
694,1400,Packaged Food,McCain French Fries,120.0,114.0,5,1,420,False,11.6,114.0,25
695,1579,Packaged Food,Mother's Recipe Lime Pickle,120.0,114.0,5,1,400,False,11.6,114.0,25
696,2218,Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,115.0,115.0,0,1,500,False,11.6,115.0,25
697,1830,Ice Cream & Desserts,Maggi Hot & Sweet Tomato Chilli Sauce,115.0,115.0,0,1,500,False,11.6,115.0,25
698,1442,Packaged Food,Maggi Hot & Sweet Tomato Chilli Sauce,115.0,115.0,0,1,500,False,11.6,115.0,25
699,3105,Paan Corner,Colgate Herbal Toothpaste,114.0,93.0,18,2,200,False,6.14,186.0,25
700,2761,Personal Care,Colgate Herbal Toothpaste,114.0,93.0,18,2,200,False,6.14,186.0,25
701,2224,Chocolates & Candies,Safal Frozen - Mixed Vegetables,110.0,105.0,4,2,1000,False,11.6,210.0,25
702,82,Fruits & Vegetables,Safal Frozen - Mixed Vegetables,110.0,105.0,4,2,1000,False,6.45,210.0,25
703,1836,Ice Cream & Desserts,Safal Frozen - Mixed Vegetables,110.0,105.0,4,2,1000,False,11.6,210.0,25
704,1448,Packaged Food,Safal Frozen - Mixed Vegetables,110.0,105.0,4,2,1000,False,11.6,210.0,25
705,2240,Chocolates & Candies,Maggi Rich Tomato Ketchup,105.0,100.0,4,2,500,False,11.6,200.0,25
706,1852,Ice Cream & Desserts,Maggi Rich Tomato Ketchup,105.0,100.0,4,2,500,False,11.6,200.0,25
707,1464,Packaged Food,Maggi Rich Tomato Ketchup,105.0,100.0,4,2,500,False,11.6,200.0,25
708,3108,Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,101.0,95.0,5,2,150,False,6.14,190.0,25
709,2764,Personal Care,Colgate Max Fresh Cooling Crystals Toothpaste,101.0,95.0,5,2,150,False,6.14,190.0,25
710,483,Cooking Essentials,Jivana Jaggery,100.0,100.0,0,2,950,False,12.45,200.0,25
711,997,Munchies,Jivana Jaggery,100.0,100.0,0,2,950,False,12.45,200.0,25
712,121,Cooking Essentials,Tata Sampann High Protien Kabuli Chana,94.0,94.0,0,1,500,False,12.45,94.0,25
713,635,Munchies,Tata Sampann High Protien Kabuli Chana,94.0,94.0,0,1,500,False,12.45,94.0,25
